"Продам 3к квартиру, гарна планування, не кутова, лічильники    ","Хмельницкий, Хмельницкая область"," 12:19, 24 июля 2017",427371684,"20 000 $","гарне планування, всі кімнати окремі, квартира не кутова, м/п вікна, лічильники, фото приблизне                                        
                                    
                                    
                                
                                

                                
                                                                                                
                                    
                                        ","Бизнес																","Вторичный рынок																",3,"65 м","не указано","не указано","не указано",2,9,https://olxua-ring07.akamaized.net/images_slandocomua/491830044_2_644x461_prodam-3k-kvartiru-garna-planuvannya-ne-kutova-lchilniki-fotografii_rev004.jpg,https://olxua-ring07.akamaized.net/images_slandocomua/491830044_3_644x461_prodam-3k-kvartiru-garna-planuvannya-ne-kutova-lchilniki-vtorichnyy-rynok_rev004.jpg,"не указано",https://www.olx.ua/obyavlenie/prodam-3k-kvartiru-garna-planuvannya-ne-kutova-lchilniki-IDsWcTG.html#d87ad13fbe;promoted
"Кудряшова 18 СОЛОМЕНКА Бизнес-класс 2-комнатная 95м2 Дорогой ремонт    ","Киев, Киевская область, Соломенский"," 20:29, 16 августа 2017",365232500,"175 000 $","Эксклюзивное предложение! Соломенка. Кудряшова 18, дом 2009г. ЖК Времена года Бизнес-класс. Собственная обслуживающая инфраструктура. Охрана. Видеонаблюдение.
Комфортная 2-комнатная квартира (95м2, Н=3м). Новый дизайнерский дорогой ремонт. Венецианская штукатурка. Паркет. Встроенная кухня Scavolini (Италия). Сантехника Villeroy &amp; Boch (Германия). Современная качественная мебель.","Бизнес																","Вторичный рынок																",2,"95 м","43 м","17 м","Кирпичный																</a>",22,25,https://olxua-ring08.akamaized.net/images_slandocomua/406714534_2_644x461_kudryashova-18-solomenka-biznes-klass-2-komnatnaya-95m2-dorogoy-remont-fotografii_rev010.jpg,https://olxua-ring08.akamaized.net/images_slandocomua/406714534_3_644x461_kudryashova-18-solomenka-biznes-klass-2-komnatnaya-95m2-dorogoy-remont-vtorichnyy-rynok_rev010.jpg,https://olxua-ring08.akamaized.net/images_slandocomua/406714534_4_644x461_kudryashova-18-solomenka-biznes-klass-2-komnatnaya-95m2-dorogoy-remont-nedvizhimost_rev010.jpg,https://www.olx.ua/obyavlenie/kudryashova-18-solomenka-biznes-klass-2-komnatnaya-95m2-dorogoy-remont-IDoItEM.html#35473a06c3
"Уютная 1к. квартира. Ждeм нa проcмотр!    ","Вишневое, Киевская область, Киево-Святошинский район"," 20:29, 16 августа 2017",446324534,"420 720 грн.","Бeз комиссий %, квартиры oт зaстpойщика!

Дом постpоен из кpасного киpпича, утепленный фасад, автономное газовое отопление, высокий уpовень шумо и теплоизоляции. 
Развитая инфpастpуктуpа. Ухоженный двоp: во двоpе фонтан, газоны, детские площадки, паpкинг, пpодуктовые магазины, скамейки. 
В пешей доступности есть лес и озеpо.","Бизнес																","Новостройки																",1,"36 м","18 м","12 м","Кирпичный																</a>",4,"не указано",https://olxua-ring02.akamaized.net/images_slandocomua/517719202_2_644x461_uyutnaya-1k-kvartira-zhdem-na-procmotr-fotografii_rev007.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/517719202_3_644x461_uyutnaya-1k-kvartira-zhdem-na-procmotr-novostroyki_rev007.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/517719202_4_644x461_uyutnaya-1k-kvartira-zhdem-na-procmotr-nedvizhimost_rev007.jpg,https://www.olx.ua/obyavlenie/uyutnaya-1k-kvartira-zhdem-na-procmotr-IDucJoO.html#35473a06c3
"Участок в Елизаветовке    ","Елизаветовка, Днепропетровская область, Петриковский район"," 20:29, 16 августа 2017",429835560,"10 000 $","Участок под застройку 25 соток. Приватизация. Рядом Голубое озеро , пять минуты пешком.  Асфальтированый подъезд к участку.                                        
                                    
                                    
                                
                                

                                
                                                                                                

	
        	","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://www.olx.ua/obyavlenie/uchastok-v-elizavetovke-IDt5xRC.html#35473a06c3
"Почасово красивые квартиры!Центр!    ","Харьков, Харьковская область, Киевский"," 20:29, 16 августа 2017",418663038,"50 грн.","Очень чистые и красивые квартиры в самом центре города 
( м.Исторический музей, м.Университет, м.Пушкинская, м.Научная , ЮЖД) 
Вы останетесь довольны.
С утра дешевле всего.","Частного лица																","не указано",1,"не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring07.akamaized.net/images_slandocomua/479958380_2_644x461_pochasovo-krasivye-kvartirytsentr-fotografii.jpg,https://olxua-ring07.akamaized.net/images_slandocomua/479958380_3_644x461_pochasovo-krasivye-kvartirytsentr-kvartiry-s-pochasovoy-oplatoy.jpg,https://olxua-ring07.akamaized.net/images_slandocomua/479958380_4_644x461_pochasovo-krasivye-kvartirytsentr-nedvizhimost.jpg,https://www.olx.ua/obyavlenie/pochasovo-krasivye-kvartiry-tsentr-IDskFnE.html#35473a06c3;promoted
"3 комн. Новобеерговая ул. Отличная планировка. Веерная. Расрочка.    ","Одесса, Одесская область, Киевский"," 20:29, 16 августа 2017",446323338,"82 000 $","3 комн. Новобереговая ул., 7/13, 95/48/12 Удачная планировка.Веерная. Большая лоджия. Подземный паркинг. Благоустроенная территория. Удобная транспортная развязка. Развитая инфраструктура. Рядом море. Отдел продаж. Рассрочка.","Бизнес																","Новостройки																",3,"не указано","не указано","не указано","Монолитный																</a>",7,"не указано","не указано","не указано","не указано",https://www.olx.ua/obyavlenie/3-komn-novobeergovaya-ul-otlichnaya-planirovka-veernaya-rasrochka-IDucJ5v.html#35473a06c3
"Гараж    ","Кривой Рог, Днепропетровская область, Долгинцевский"," 20:29, 16 августа 2017",427960378,"450 грн.","сдам кирпичный  гараж 6*3 на длительный срок.гараж находиться на Космонавтов за домом мод.                                        
                                    
                                    
                                
                                

                                
                                                                                                

	
        	","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://www.olx.ua/obyavlenie/garazh-IDsXG2K.html#35473a06c3
"Грузия: Тбилиси, Батуми, Кабулети, Уреки    ","Днепр, Днепропетровская область, Красногвардейский"," 20:29, 16 августа 2017",445844622,"25 000 $","Квартиры первичного и вторичного рынка, частный сектор в горах и у моря, хостелы, гостиницы. Тбилиси, Батуми, Кутаиси, Уреки, Кабулети и т.д. Полное сопровождение. Подберем варианты под Ваши требования.","Бизнес																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://www.olx.ua/obyavlenie/gruziya-tbilisi-batumi-kabuleti-ureki-IDuaIyi.html#35473a06c3
"10 минут центр города    ","Николаев, Николаевская область, Заводский"," 20:29, 16 августа 2017",77614777,"265 грн.","Сдаю свою чистую, уютную,теплую квартиру,в центре ,район ул. Садовая угол ул. Пограничная (Чигрина). Новая двуспальная кровать с ортопедические матрасом,чистая постель,необходимая посуда,вайфай, кабельное,душевая кабина.Во дворе стоянка,магазин 24 часа.","Частного лица																","не указано",1,"24 м","18 м","не указано","не указано",4,5,https://olxua-ring02.akamaized.net/images_slandocomua/75149727_3_644x461_10-minut-tsentr-goroda-kvartiry-posutochno_rev014.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/75149727_4_644x461_10-minut-tsentr-goroda-nedvizhimost_rev014.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/75149727_1_644x461_10-minut-tsentr-goroda-nikolaev_rev014.jpg,https://www.olx.ua/obyavlenie/10-minut-tsentr-goroda-ID5fF9f.html#35473a06c3;promoted
"Выгодное вложение земля в Пгт Кирилловка участок    ","Никополь, Днепропетровская область, Никопольский район"," 20:29, 16 августа 2017",438194198,"8 500 $","Продам 8 соток земли под постройку (база, частный дом, все что угодно). Рядом автовокзал, центр. До моря 20 минут. Участок на фото отмечен красным. 
Место перспективное. Вложение выгодное. Пишите, звоните. Договоримся.","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://www.olx.ua/obyavlenie/vygodnoe-vlozhenie-zemlya-v-pgt-kirillovka-uchastok-IDtECkm.html#35473a06c3
"Купити будинок    ","Кролевец, Сумская область, Кролевецкий район"," 20:29, 16 августа 2017",446324444,"150 000 грн.","У місті Кролевець Сумської області продається житловий будинок з надвірними будівлями, з садом та городом 10 соток. Будинок газифіковано, опалення автономне з газовими конвекторами і власними твердопаливними цегляними грубками, має свою водяну скважину, поряд з будинком колодязь з артезіанською водою, за 300 метрів від садиби знаходиться чисте озеро, лісові насадження поруч.","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring02.akamaized.net/images_slandocomua/517716134_2_644x461_kupiti-budinok-fotograf_rev001.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/517716134_3_644x461_kupiti-budinok-prodazh-budinkv-u-mst_rev001.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/517716134_4_644x461_kupiti-budinok-neruhomst_rev001.jpg,https://www.olx.ua/obyavlenie/kupiti-budinok-IDucJnm.html#35473a06c3
"Дом-дача Краснополье 14 соток жилой р-н ул. Тыловой/Татарской.    ","Днепр, Днепропетровская область, Красногвардейский"," 20:28, 16 августа 2017",420384480,"12 300 $","Кирпичный 2 этажный дом общая площадь с пристройкой 60м2.
1.этаж столовая/гостиная 14м2,
 а)кухня (дровяная печь/эл. плита),подвал
б)баня
в)туалет и душ(накопительный бак 2м3)
Пристройка(на фундаменте)-летняя кухня  18м2 дровяная печь
2.","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring03.akamaized.net/images_slandocomua/482340650_2_644x461_dom-dacha-krasnopole-14-sotok-zhiloy-r-n-ul-tylovoy-tatarskoy-fotograf_rev002.jpg,https://olxua-ring03.akamaized.net/images_slandocomua/482340650_3_644x461_dom-dacha-krasnopole-14-sotok-zhiloy-r-n-ul-tylovoy-tatarskoy-prodazh-budinkv-u-mst_rev002.jpg,https://olxua-ring03.akamaized.net/images_slandocomua/482340650_4_644x461_dom-dacha-krasnopole-14-sotok-zhiloy-r-n-ul-tylovoy-tatarskoy-neruhomst_rev002.jpg,https://www.olx.ua/obyavlenie/dom-dacha-krasnopole-14-sotok-zhiloy-r-n-ul-tylovoy-tatarskoy-IDsrTcQ.html#35473a06c3
"Продаю 4 к/к 2/5 кирпич р-н Лески ул.Г.Карпенка    ","Николаев, Николаевская область, Заводский"," 20:28, 16 августа 2017",438777548,"27 000 $","Продаю 4 к/к 2/5 кирпич р-н Лески ул.Г.Карпенка,квартира в обычном жилом состоянии (фото),чистый подъезд,рядом магазины,супермаркеты,школа,д.садик.","Бизнес																","Вторичный рынок																",4,"62 м","45 м","6 м","не указано",2,5,https://olxua-ring03.akamaized.net/images_slandocomua/507398676_2_644x461_prodayu-4-k-k-2-5-kirpich-r-n-leski-ulgkarpenka-fotografii_rev012.jpg,https://olxua-ring03.akamaized.net/images_slandocomua/507398676_3_644x461_prodayu-4-k-k-2-5-kirpich-r-n-leski-ulgkarpenka-vtorichnyy-rynok_rev012.jpg,https://olxua-ring03.akamaized.net/images_slandocomua/507398676_4_644x461_prodayu-4-k-k-2-5-kirpich-r-n-leski-ulgkarpenka-nedvizhimost_rev012.jpg,https://www.olx.ua/obyavlenie/prodayu-4-k-k-2-5-kirpich-r-n-leski-ul-g-karpenka-IDtH45e.html#35473a06c3
"Сдается дом в Самарском районе.    ","Днепр, Днепропетровская область, Самарский"," 20:28, 16 августа 2017",446279236,"700 $","Сдается дом очень добротный, построен в 2008 году по энергосберегающей технологии.
Дом состоит их двух жилых этажей + на мансардном этаже предусмотрен спортзал. Потолки высокие -3,2
Планировка очень удобная – на первом этаже огромная гостинная, с выходом на террасу, кухня, санузел и 3 спальни. На втором этаже 2 санузла и три спальни.","Бизнес																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring05.akamaized.net/images_slandocomua/517656218_2_644x461_sdaetsya-dom-v-samarskom-rayone-fotografii.jpg,https://olxua-ring05.akamaized.net/images_slandocomua/517656218_3_644x461_sdaetsya-dom-v-samarskom-rayone-prodazha-domov-v-gorode.jpg,https://olxua-ring05.akamaized.net/images_slandocomua/517656218_4_644x461_sdaetsya-dom-v-samarskom-rayone-nedvizhimost.jpg,https://www.olx.ua/obyavlenie/sdaetsya-dom-v-samarskom-rayone-IDucxCc.html#35473a06c3
"Земельна ділянка (Ставкова)    ","Дубровица, Ровенская область, Дубровицкий район"," 20:28, 16 августа 2017",388008558,"6 500 $","Продам земельну ділянку  10сот.                                        
                                    
                                    
                                
                                

                                
                                                                                                

	
        	","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://www.olx.ua/obyavlenie/zemelna-dlyanka-stavkova-IDqg2Ky.html#35473a06c3
"Обменяю дом в Луганске на квартиру в любом регионе Украины    ","Кременная, Луганская область, Кременской район"," 20:28, 16 августа 2017",424095208,,"Обменяю часть дома в Луганске в районе ДК Ленина (кольцо з-да ОР) на квартиру в любом регионе Украины. Мергель, частично утеплен и оштукатурен, 40 кв.м, потолки 2,5 м; 2 изолированные комнаты: зал 21 кв.м, спальня 8 кв.м, кухня 7 кв.м, с/у совмещенный в доме, коридор,; с мебелью и бытовой техникой (стиральная машина Indesit и газовая плита Indesit).","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring02.akamaized.net/images_slandocomua/487398964_2_644x461_obmenyayu-dom-v-luganske-na-kvartiru-v-lyubom-regione-ukrainy-fotografii.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/487398964_3_644x461_obmenyayu-dom-v-luganske-na-kvartiru-v-lyubom-regione-ukrainy-obmen-nedvizhimosti.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/487398964_4_644x461_obmenyayu-dom-v-luganske-na-kvartiru-v-lyubom-regione-ukrainy-nedvizhimost.jpg,https://www.olx.ua/obyavlenie/obmenyayu-dom-v-luganske-na-kvartiru-v-lyubom-regione-ukrainy-IDsHsxi.html#35473a06c3
"Продається 2 кімнатна квартира р- н Центр кімнати роздільні, не кутова    ","Каменец-Подольский, Хмельницкая область, Каменец-Подольский район"," 20:28, 16 августа 2017",431858244,"27 000 $","Продається 2 кімнатна квартира р- н Центр кімнати роздільні, не кутова, ремонт, вікна пластикові, 8\9,50кв 27000 у.е торг.                                        
                                    
                                    
                                
                                

                                
                                                                                                
                                    
                                        ","Частного лица																","Вторичный рынок																",2,"50 м","30 м","8 м","не указано",8,9,https://olxua-ring01.akamaized.net/images_slandocomua/497942936_2_644x461_prodatsya-2-kmnatna-kvartira-r-n-tsentr-kmnati-rozdln-ne-kutova-fotografii_rev012.jpg,https://olxua-ring01.akamaized.net/images_slandocomua/497942936_3_644x461_prodatsya-2-kmnatna-kvartira-r-n-tsentr-kmnati-rozdln-ne-kutova-vtorichnyy-rynok_rev012.jpg,https://olxua-ring01.akamaized.net/images_slandocomua/497942936_4_644x461_prodatsya-2-kmnatna-kvartira-r-n-tsentr-kmnati-rozdln-ne-kutova-nedvizhimost_rev012.jpg,https://www.olx.ua/obyavlenie/prodatsya-2-kmnatna-kvartira-r-n-tsentr-kmnati-rozdln-ne-kutova-IDte23y.html#35473a06c3
"Шикарная ПОЧТИ 3-комнатная квартира с ремонтом по цене новостроя.    ","Ирпень, Киевская область"," 20:28, 16 августа 2017",446279732,"38 400 $","ПРОДАЮ!

2-ком квартира 66м2 общей площади с большой кухней-столовой 17м2 (столовую зону можно использовать как комнату, но она будет проходная). В квартире 2 полноценные отдельные комнаты 17 и 12м2. Большой коридор, раздельный санузел. 

Ремонт ЛЮКС качества: всё делалось для себя без мыслей о переезде, но в жизни бывает всякое.","Бизнес																","Вторичный рынок																",2,"не указано","не указано","не указано","не указано",3,"не указано",https://olxua-ring12.akamaized.net/images_slandocomua/517655600_1_644x461_shikarnaya-pochti-3-komnatnaya-kvartira-s-remontom-po-tsene-novostroya-irpen.jpg,https://olxua-ring12.akamaized.net/images_slandocomua/517655600_2_644x461_shikarnaya-pochti-3-komnatnaya-kvartira-s-remontom-po-tsene-novostroya-fotografii.jpg,https://olxua-ring12.akamaized.net/images_slandocomua/517655600_3_644x461_shikarnaya-pochti-3-komnatnaya-kvartira-s-remontom-po-tsene-novostroya-vtorichnyy-rynok.jpg,https://www.olx.ua/obyavlenie/shikarnaya-pochti-3-komnatnaya-kvartira-s-remontom-po-tsene-novostroya-IDucxKc.html#35473a06c3
"Большая квартира в Мерефе    ","Мерефа, Харьковская область, Харьковский район"," 20:28, 16 августа 2017",437774460,"29 000 $","Продам двухкомнатную квартиру в Мерефе, район ж/д. Общая площадь 70м2, кухня 11м2, две комнаты 25м2 и 10м2, балкон, высота потолков 3,2м, отдельный вход, металлопластиковые окна, вкусная вода из своей скважины, сливная яма, домашний телефон, интернет. Остается: спутниковая антенна, бойлер, душевая кабина, встроенная кухня.","Частного лица																","Вторичный рынок																",2,"70 м","35 м","11 м","Кирпичный																</a>",2,2,https://olxua-ring07.akamaized.net/images_slandocomua/506034012_2_644x461_bolshaya-kvartira-v-merefe-fotografii.jpg,https://olxua-ring07.akamaized.net/images_slandocomua/506034012_3_644x461_bolshaya-kvartira-v-merefe-vtorichnyy-rynok.jpg,https://olxua-ring07.akamaized.net/images_slandocomua/506034012_4_644x461_bolshaya-kvartira-v-merefe-nedvizhimost.jpg,https://www.olx.ua/obyavlenie/bolshaya-kvartira-v-merefe-IDtCR8o.html#35473a06c3
"2-х кімнатна квартира в Центрі    ","Львов, Львовская область, Галицкий"," 20:28, 16 августа 2017",386316936,"9 500 грн.","двохкімнатна квартира в центрі міста по вул. Дорошенка 
Поверх 3/4,  площа 58,5 кв. м. Індивідуальне опалення, нова сантехніка і ванна, необхідні меблі, пральна машинка, інтернет. 
Вітальня - 26.5 кв. м. - прохідна, спальня ізольована. Є тераса.Вільна.
 Власник.","Частного лица																","не указано",2,"не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring02.akamaized.net/images_slandocomua/436081880_3_644x461_2-h-kmnatna-kvartira-v-tsentr-dolgosrochnaya-arenda-kvartir.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/436081880_6_644x461_2-h-kmnatna-kvartira-v-tsentr-.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/436081880_2_644x461_2-h-kmnatna-kvartira-v-tsentr-fotografii.jpg,https://www.olx.ua/obyavlenie/2-h-kmnatna-kvartira-v-tsentr-IDq8VGk.html#35473a06c3
"Продам 1 - комнатную квартиру, собственник!    ","Киев, Киевская область, Святошинский"," 20:28, 16 августа 2017",435283272,"40 000 $","Продам  1 - комнатную квартиру ЖК Львовский (Петропавловская Борщаговка). 2/6 кирпичного дома. общ. 45,3/жилая 22,6 (с лоджией)/кухня 12,8/с/у-5м2/коридор-4,9 м2. С ремонтом. Автономное отопление (индивидуальный газовый котел). Развитая инфраструктура (рядом супермаркет, спортзал, школа, садик). Хорошая развязка (до метро Акамгородок марштруткой 20мин). Звонить после 19.","Частного лица																","Вторичный рынок																",1,"45 м","22 м","12 м","Кирпичный																</a>",2,6,https://olxua-ring02.akamaized.net/images_slandocomua/502627114_2_644x461_prodam-1-komnatnuyu-kvartiru-sobstvennik-fotografii.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/502627114_3_644x461_prodam-1-komnatnuyu-kvartiru-sobstvennik-vtorichnyy-rynok.jpg,https://olxua-ring02.akamaized.net/images_slandocomua/502627114_4_644x461_prodam-1-komnatnuyu-kvartiru-sobstvennik-nedvizhimost.jpg,https://www.olx.ua/obyavlenie/prodam-1-komnatnuyu-kvartiru-sobstvennik-IDtsp3V.html#35473a06c3
"Сдам 2-к квартиру на ГагаринаI.V.    ","Днепр, Днепропетровская область, Жовтневый"," 20:28, 16 августа 2017",442315026,"6 500 грн.","Сдам 2-к квартиру на Гагарина, район магазина Мебельная страна, вторая линия домов, кап.ремонт, кухня-студия, дизайнерский ремонт ванной, есть вся необходимая мебель и техника. 6500грн. + ком.","Бизнес																","не указано",2,"не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring04.akamaized.net/images_slandocomua/512210998_2_644x461_sdam-2-k-kvartiru-na-gagarinaiv-fotografii_rev012.jpg,https://olxua-ring04.akamaized.net/images_slandocomua/512210998_3_644x461_sdam-2-k-kvartiru-na-gagarinaiv-dolgosrochnaya-arenda-kvartir_rev012.jpg,https://olxua-ring04.akamaized.net/images_slandocomua/512210998_4_644x461_sdam-2-k-kvartiru-na-gagarinaiv-nedvizhimost_rev012.jpg,https://www.olx.ua/obyavlenie/sdam-2-k-kvartiru-na-gagarinai-v-IDtWUlk.html#35473a06c3;promoted
"Продам земельный участок Вишенки    ","Киев, Киевская область, Дарницкий"," 20:27, 16 августа 2017",446324236,"8 000 грн.","Продам земельный участок. Вишенки 8 соток и 15 соток, между первым и вторым шлюзом метро Славутич, недалеко ходят маршрутки. Цена - 8000 у.е.","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring08.akamaized.net/images_slandocomua/517717700_1_644x461_prodam-zemelnyy-uchastok-vishenki-kiev_rev004.jpg,"не указано","не указано",https://www.olx.ua/obyavlenie/prodam-zemelnyy-uchastok-vishenki-IDucJk0.html#35473a06c3
"СРОЧНО! Сдам комнату в общежитии в Голосеевском районе, Корчеватое    ","Киев, Киевская область, Голосеевский"," 20:28, 16 августа 2017",446324212,"3 000 грн.","очень уютная, светлая комната с евроремонтом, современной мебелью (раскладной диван, стенка, журнальный столик), металлопластиковым окном, 14 кв. м., 2 этаж 9 этажного кирпичного дома, кухня общая 15 кв. м., выделено отдельное место, туалет и душ общий на 3 комнаты, Развитая инфраструктура, отличная транспортная развядка (до м. Выдубичи 7 мин.) до залива Днепра 250 метров. Цена 3000 грн.","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring07.akamaized.net/images_slandocomua/517717348_2_644x461_srochno-sdam-komnatu-v-obschezhitii-v-goloseevskom-rayone-korchevatoe-fotografii.jpg,"не указано","не указано",https://www.olx.ua/obyavlenie/srochno-sdam-komnatu-v-obschezhitii-v-goloseevskom-rayone-korchevatoe-IDucJjC.html#35473a06c3
"Продам Дом на ул. 8 Марта : 15.    ","Наталовка, Запорожская область, Запорожский район"," 20:28, 16 августа 2017",377269536,"12 000 $","Продаётся дом, постройка старенькая , во дворе погреб,колодец,бассейн. 
Не далеко расположены магазины школа детский сад сельский совет остановка маршрутки которые ходят через 30 мин. 
Также в селе есть речка и карьер где летом можно отдохнуть.
Более подробнее по телефону. Торг уместен.","Частного лица																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring12.akamaized.net/images_slandocomua/423350630_2_644x461_prodam-dom-na-ul-8-marta-15-fotografii.jpg,"не указано","не указано",https://www.olx.ua/obyavlenie/prodam-dom-na-ul-8-marta-15-IDpvZ2v.html#35473a06c3
"Сдам нежилое помещение под любой вид деятельности на Таирова    ","Одесса, Одесская область, Малиновский"," 02:42, 25 июля 2017",440138876,"9 500 грн.","Сдам долгосрочно  помещение с фасадным входом  в киевском районе ул.Ильфа и Петрова ( магазин &quot;Фуршет&quot;). Помещение светлое площадью 50 кв.м., фасадный вход - широкая лестница, 2 фасадных окна. Ролеты, сигнализация, торговый зал. 
Большой зал, подсобное помещение, санузел. Очень проходное и проездное место.","Бизнес																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring05.akamaized.net/images_slandocomua/509239982_2_644x461_sdam-nezhiloe-pomeschenie-pod-lyuboy-vid-deyatelnosti-na-tairova-fotografii.jpg,https://olxua-ring05.akamaized.net/images_slandocomua/509239982_3_644x461_sdam-nezhiloe-pomeschenie-pod-lyuboy-vid-deyatelnosti-na-tairova-arenda-pomescheniy-promyshlennogo-naznacheniya.jpg,https://olxua-ring05.akamaized.net/images_slandocomua/509239982_4_644x461_sdam-nezhiloe-pomeschenie-pod-lyuboy-vid-deyatelnosti-na-tairova-nedvizhimost.jpg,https://www.olx.ua/obyavlenie/sdam-nezhiloe-pomeschenie-pod-lyuboy-vid-deyatelnosti-na-tairova-IDtMMe8.html#840ce5d2bd;promoted
"Срочно! Продам 2 комн.кв. Залютино,Капремонт!Экв. 21000у.е Торг!    ","Харьков, Харьковская область, Холодногорский"," 16:31, 24 июля 2017",440004852,"21 000 $","Срочно! Продам 2 комн.кв. Залютино,рядом рынок,4/5 кирпичн.,не углов. большой балкон заст. обшит деревом,48/30/6 Плитка Сантехника.Счетчики.МПО.Столярка.Подв.потолки.Чистая,теплая квартира! Хороший подъезд! Очень срочная продажа!!! 
Цена экв. 21000у.е.Торг!!! Тел.","Бизнес																","Вторичный рынок																",2,"48 м","30 м","6 м","Кирпичный																</a>",4,5,https://olxua-ring07.akamaized.net/images_slandocomua/509051458_4_644x461_srochno-prodam-2-komnkv-zalyutinokapremontekv-21000ue-torg-nedvizhimost_rev002.jpg,https://olxua-ring07.akamaized.net/images_slandocomua/509051458_2_644x461_srochno-prodam-2-komnkv-zalyutinokapremontekv-21000ue-torg-fotografii_rev002.jpg,https://olxua-ring07.akamaized.net/images_slandocomua/509051458_3_644x461_srochno-prodam-2-komnkv-zalyutinokapremontekv-21000ue-torg-vtorichnyy-rynok_rev002.jpg,https://www.olx.ua/obyavlenie/srochno-prodam-2-komn-kv-zalyutino-kapremont-ekv-21000u-e-torg-IDtMdms.html#840ce5d2bd;promoted
"Аренда магазинов в ЖК Демеевка. ул. Демеевская,14. 155 кв.м. и др.    ","Киев, Киевская область, Голосеевский"," 10:05, 24 июля 2017",420637986,"2 325 $","Аренда фасадного помещения 155 кв.м. на первом этаже нового жилого дома. 
Ул. Демеевская,14. ЖК «Демеевка». Голосеевский  район.
Отлично Просматривается с дороги и въезда в ЖК.
Состояние помещений: от строителей, полы-стяжка, стены кладка, бетон,
входные группы и окна - металлопластиковые.

Электроэнергия на данное помещение от 30 Квт.
Высота помещений 3 м.","Бизнес																","не указано","не указано","не указано","не указано","не указано","не указано","не указано","не указано",https://olxua-ring10.akamaized.net/images_slandocomua/482702092_2_644x461_arenda-magazinov-v-zhk-demeevka-ul-demeevskaya14-155-kvm-i-dr-fotografii.jpg,https://olxua-ring10.akamaized.net/images_slandocomua/482702092_3_644x461_arenda-magazinov-v-zhk-demeevka-ul-demeevskaya14-155-kvm-i-dr-arenda-magazinov-salonov.jpg,https://olxua-ring10.akamaized.net/images_slandocomua/482702092_4_644x461_arenda-magazinov-v-zhk-demeevka-ul-demeevskaya14-155-kvm-i-dr-nedvizhimost.jpg,https://www.olx.ua/obyavlenie/arenda-magazinov-v-zhk-demeevka-ul-demeevskaya-14-155-kv-m-i-dr-IDssX9E.html#840ce5d2bd;promoted
"Продам 1-ю квартиру+центр района+средний этаж+все остается, хозяйка!    ","Запорожье, Запорожская область, Днепровский"," 14:51, 21 июля 2017",422039032,"22 000 $","Квартира от хозяев, не агенство. Находиться на правом берегу, Бородинской м-рн, ул. Ладожская 20. 

Фото 100% соответствуют.","Частного лица																","Вторичный рынок																",1,"36 м","18 м","6 м","Панельный																</a>",2,9,https://olxua-ring03.akamaized.net/images_slandocomua/484642690_3_644x461_prodam-1-yu-kvartiru-tsentr-rayona-sredniy-etazh-vse-ostaetsya-hozyayka-vtorichnyy-rynok_rev013.jpg,https://olxua-ring03.akamaized.net/images_slandocomua/484642690_1_644x461_prodam-1-yu-kvartiru-tsentr-rayona-sredniy-etazh-vse-ostaetsya-hozyayka-zaporozhe_rev013.jpg,https://olxua-ring03.akamaized.net/images_slandocomua/484642690_9_644x461_prodam-1-yu-kvartiru-tsentr-rayona-sredniy-etazh-vse-ostaetsya-hozyayka-_rev013.jpg,https://www.olx.ua/obyavlenie/prodam-1-yu-kvartiru-tsentr-rayona-sredniy-etazh-vse-ostaetsya-hozyayka-IDsyPDa.html#840ce5d2bd;promoted
